today,latitude,longitude,ip,type,tpm,tpm_type,informants
8/4/15,5.308396,45.880076,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.145586,45.119568,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,5.200244,45.525767,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.735195,45.2043,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799806,42.545523,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,5.027289,46.859619,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.800108,42.547872,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.735687,45.204729,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.61938,44.894397,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.733274,45.210983,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.1421,45.113179,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735606,45.205742,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.805885,41.255121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799991,42.544395,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735409,45.203012,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799726,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.800173,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.793254,42.554535,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,5.308281,45.879561,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.619163,44.894139,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.146498,45.120037,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.720785,45.233643,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735959,45.202263,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,5.029889,46.813477,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799383,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.800194,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,5.307436,45.880371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.33667,42.283722,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799543,42.545975,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.800237,42.544395,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.619345,44.89371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.185094,45.155228,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.73073,45.265137,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735264,45.203339,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799672,42.545803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.789928,40.990723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799543,42.545631,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.334121,42.291367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.800119,42.547829,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.728267,45.20224,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.789242,40.993469,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.800528,42.545803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.801133,42.550415,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735366,45.204386,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799922,42.548209,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735746,45.203808,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.647824,44.86306,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.146311,45.119156,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.142038,45.098236,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735088,45.204386,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.78775,40.998199,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.723887,45.265137,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.142529,45.113651,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799886,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.793505,42.539795,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.147141,45.135315,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.619484,44.894955,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.142229,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,3.799714,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,4.735431,45.204987,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.142272,45.113351,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/5/15,2.338534,42.282869,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.799937,42.544481,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800162,42.548086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.789928,40.996216,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.7995,42.54649,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800711,42.542679,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.146284,45.119007,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.690862,41.424863,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735195,45.204472,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735366,45.203957,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.337808,42.288528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.798158,41.045654,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800033,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.337122,42.281319,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.73442,45.202263,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.336553,42.284019,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800119,42.547915,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735532,45.205868,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,5.200223,45.525553,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735275,45.206039,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.79994,42.545677,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.336939,42.288139,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.79998,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.655516,44.924695,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.799714,42.54443,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.619163,44.894096,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800033,42.548086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.242652,42.300293,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800228,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.894907,41.955382,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.733741,45.213226,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.336768,42.286938,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,5.200444,45.525736,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.619166,44.893538,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.146568,45.119499,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.876477,42.003662,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.732281,45.209473,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.799886,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735217,45.204643,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800108,42.547957,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.61912,44.893882,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800185,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.732589,45.217163,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.707099,45.277588,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.337239,42.287453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,5.304889,45.894379,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,2.619195,44.89371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.733211,45.206429,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,5.308414,45.880217,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,1.784623,44.336792,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735088,45.204214,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,3.800108,42.547528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/6/15,4.735061,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.619476,44.894268,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.73519,45.206383,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.336327,42.290245,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.732589,45.206177,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,5.308428,45.879647,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.619249,44.893538,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.735318,45.203465,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.648541,44.863449,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.331456,42.28125,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.735473,45.20533,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,3.798889,42.547737,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.731346,45.21048,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.73566,45.203636,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.142368,45.112836,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,3.799897,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.735959,45.201061,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.736524,45.202744,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.735575,45.203465,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.735623,45.205244,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.142357,45.11378,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.612038,44.896145,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.732589,45.208237,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.619195,44.893624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.734976,45.207756,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.734731,45.204323,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.619195,44.894311,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,1.792493,44.519531,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,2.618906,44.893624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,4.735361,45.208958,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/7/15,3.800185,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.798438,42.544739,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.781698,40.979736,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.619452,44.893968,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.800119,42.547743,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.799555,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.141936,45.112976,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.80029,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.800079,42.544653,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.800571,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,5.308599,45.879561,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.800036,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.735403,45.205524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.145812,45.11832,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.733553,45.203682,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.336382,42.285908,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.736088,45.203293,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.735088,45.202068,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.781698,41.029175,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.73519,45.200718,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.800119,42.547528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.146155,45.119865,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,6.240129,46.307739,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.790514,42.550415,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,5.031257,46.81897,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.619538,44.893624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.146326,45.119865,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.337282,42.287453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,5.308259,45.881012,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.145211,45.120037,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.648295,44.864262,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.799543,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.336725,42.288483,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.336896,42.288826,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.142272,45.113179,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.146204,45.121216,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.146015,45.124718,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,3.799993,42.547571,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.142215,45.099329,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.619209,44.893796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.994456,46.881592,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.336756,42.285782,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.827099,42.014648,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,4.735489,45.20295,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,2.146397,45.119499,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,6.246364,46.310852,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/10/15,5.308268,45.880334,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.800012,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.648541,44.863106,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.876476,42.014648,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.337309,42.286915,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.337068,42.287624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.773651,41.215942,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.783755,40.985229,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.690082,41.433844,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.654285,44.925247,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.146225,45.119499,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.787367,41.045654,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.787549,40.998113,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.751703,41.345032,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.690018,41.433094,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.78531,41.205688,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,6.231165,46.310852,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.781698,40.996216,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,5.030573,46.829956,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.688833,41.43187,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.141866,45.099438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.734933,45.203636,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.619463,44.893581,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.146101,45.120598,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.800044,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.79998,42.547571,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.799201,42.544258,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.689792,41.428288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.619166,44.893968,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.783755,40.990723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.334452,42.325562,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.619291,44.893667,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.787687,40.993469,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.336222,42.289513,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,5.308375,45.879433,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,5.018944,46.838196,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.735232,45.203979,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,6.241956,46.307299,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,1.723861,44.310791,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.337239,42.287453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.800065,42.547271,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.797068,42.542679,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.736088,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.144299,45.123001,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.796554,42.544052,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.735318,45.20192,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.619163,44.894268,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,5.020495,46.821716,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.799926,42.544653,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.337871,42.290588,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.735959,45.204323,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.734847,45.202435,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.336939,42.286938,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.799329,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.337497,42.282303,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.1424,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.8001,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.619334,44.893023,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.141009,45.099953,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.14224,45.113308,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.735232,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.142229,45.113265,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.336896,42.288139,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.648314,44.929459,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.14236,45.113394,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.736515,45.204323,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,6.241508,46.307384,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.799991,42.5477,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,4.73426,45.201279,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.146225,45.119156,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.800228,42.545803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.770724,41.004456,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.799543,42.54546,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.800105,42.545179,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.79968,42.548129,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.337974,42.28949,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,5.308492,45.879433,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.619249,44.893753,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,3.799886,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/11/15,2.780509,41.023682,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.142529,45.113308,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.799146,42.546707,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.724754,45.247925,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735244,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.732869,45.204712,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,6.238673,46.327332,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.800055,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.337185,42.289558,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.799726,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,5.308153,45.879561,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735217,45.204987,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.337025,42.287624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.757007,41.259888,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735318,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.765238,41.130798,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.326997,42.275757,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735403,45.202263,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735959,45.205868,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735874,45.204666,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.799865,42.544438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.33607,42.287498,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735318,45.204323,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.723134,45.204987,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.80025,42.547872,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.336039,42.285049,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.619152,44.893968,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.729898,45.20961,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
