date,longitude,latitude,ip,type,category,tpm_type,informants
8/5/15,42.548209,3.799922,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.203808,4.735746,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,44.86306,2.647824,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.119156,2.146311,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.098236,2.142038,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.204386,4.735088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,40.998199,2.78775,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.265137,4.723887,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.113651,2.142529,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.544773,3.799886,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.539795,3.793505,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.135315,2.147141,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,44.894955,2.619484,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.113222,2.142229,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545116,3.799714,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.204987,4.735431,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.113351,2.142272,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.282869,2.338534,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.544481,3.799937,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.548086,3.800162,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,40.996216,2.789928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.54649,3.7995,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.542679,3.800711,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.119007,2.146284,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,41.424863,2.690862,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.204472,4.735195,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.203957,4.735366,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.288528,2.337808,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,41.045654,2.798158,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.547657,3.800033,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.281319,2.337122,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.202263,4.73442,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.284019,2.336553,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.547915,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.205868,4.735532,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.525553,5.200223,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.206039,4.735275,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.545677,3.79994,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.288139,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.544524,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,44.924695,2.655516,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.54443,3.799714,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,44.894096,2.619163,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.548086,3.800033,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.300293,2.242652,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.544601,3.800228,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,41.955382,2.894907,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.213226,4.733741,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.286938,2.336768,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.525736,5.200444,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,44.893538,2.619166,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.119499,2.146568,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.003662,2.876477,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.209473,4.732281,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.544773,3.799886,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.204643,4.735217,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.547957,3.800108,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,44.893882,2.61912,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.544773,3.800185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.217163,4.732589,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.277588,4.707099,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.287453,2.337239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.894379,5.304889,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,44.89371,2.619195,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.206429,4.733211,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.880217,5.308414,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,44.336792,1.784623,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.204214,4.735088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,42.547528,3.800108,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/6/15,45.203121,4.735061,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.894268,2.619476,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.206383,4.73519,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,42.290245,2.336327,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.206177,4.732589,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.879647,5.308428,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.893538,2.619249,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.203465,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.863449,2.648541,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,42.28125,2.331456,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.20533,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,42.547737,3.798889,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.21048,4.731346,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.203636,4.73566,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.112836,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,42.544601,3.799897,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.201061,4.735959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.202744,4.736524,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.203465,4.735575,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.205244,4.735623,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.11378,2.142357,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.896145,2.612038,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.208237,4.732589,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.893624,2.619195,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.207756,4.734976,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.204323,4.734731,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.894311,2.619195,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.519531,1.792493,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,44.893624,2.618906,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,45.208958,4.735361,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/7/15,42.545288,3.800185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.544739,3.798438,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,40.979736,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,44.893968,2.619452,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.547743,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.545288,3.799555,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.112976,2.141936,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.547657,3.80029,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.544653,3.800079,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.544601,3.800571,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.879561,5.308599,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.544524,3.800036,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.205524,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.11832,2.145812,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.203682,4.733553,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.285908,2.336382,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.203293,4.736088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.202068,4.735088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,41.029175,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.200718,4.73519,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.547528,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.119865,2.146155,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,46.307739,6.240129,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.550415,3.790514,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,46.81897,5.031257,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,44.893624,2.619538,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.119865,2.146326,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.287453,2.337282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.881012,5.308259,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.120037,2.145211,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,44.864262,2.648295,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.544601,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.288483,2.336725,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.288826,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.113179,2.142272,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.121216,2.146204,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.124718,2.146015,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.547571,3.799993,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.099329,2.142215,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,44.893796,2.619209,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,46.881592,4.994456,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.285782,2.336756,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,42.014648,2.827099,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.20295,4.735489,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.119499,2.146397,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,46.310852,6.246364,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/10/15,45.880334,5.308268,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.544524,3.800012,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.863106,2.648541,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.014648,2.876476,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.286915,2.337309,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.287624,2.337068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.215942,2.773651,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,40.985229,2.783755,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.433844,2.690082,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.925247,2.654285,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.119499,2.146225,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.045654,2.787367,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,40.998113,2.787549,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.345032,2.751703,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.433094,2.690018,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.205688,2.78531,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,46.310852,6.231165,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,40.996216,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,46.829956,5.030573,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.43187,2.688833,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.099438,2.141866,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.203636,4.734933,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.893581,2.619463,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.120598,2.146101,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.547614,3.800044,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.547571,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.544258,3.799201,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.428288,2.689792,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.893968,2.619166,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,40.990723,2.783755,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.325562,2.334452,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.893667,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,40.993469,2.787687,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.289513,2.336222,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.879433,5.308375,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,46.838196,5.018944,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.203979,4.735232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,46.307299,6.241956,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.310791,1.723861,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.287453,2.337239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.547271,3.800065,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.542679,3.797068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.203121,4.736088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.123001,2.144299,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.544052,3.796554,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.20192,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.894268,2.619163,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,46.821716,5.020495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.544653,3.799926,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.290588,2.337871,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.204323,4.735959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.202435,4.734847,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.286938,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.544601,3.799329,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.282303,2.337497,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.113222,2.1424,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.545116,3.8001,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.893023,2.619334,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.099953,2.141009,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.113308,2.14224,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.203121,4.735232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.113265,2.142229,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.288139,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.929459,2.648314,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.113394,2.14236,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.204323,4.736515,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,46.307384,6.241508,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.5477,3.799991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.201279,4.73426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.119156,2.146225,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.545803,3.800228,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.004456,2.770724,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.54546,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.545179,3.800105,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.548129,3.79968,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.28949,2.337974,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,45.879433,5.308492,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,44.893753,2.619249,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,42.544945,3.799886,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/15,41.023682,2.780509,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.113308,2.142529,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.546707,3.799146,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.247925,4.724754,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.203121,4.735244,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.204712,4.732869,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,46.327332,6.238673,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.544567,3.800055,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.289558,2.337185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.544601,3.799726,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.879561,5.308153,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.204987,4.735217,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.287624,2.337025,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,41.259888,2.757007,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.203121,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,41.130798,2.765238,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.275757,2.326997,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.202263,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.205868,4.735959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.204666,4.735874,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.544438,3.799865,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.287498,2.33607,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.204323,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.204987,4.723134,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.547872,3.80025,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.285049,2.336039,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,44.893968,2.619152,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.20961,4.729898,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.282475,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.202091,4.735532,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.286423,2.336768,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.548172,3.800033,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.544438,3.800065,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.545288,3.799672,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.288185,2.336756,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.20533,4.735259,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,46.819462,5.033598,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.160767,2.164798,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.203121,4.735928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.525381,5.200063,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.199905,4.736034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.289521,2.335418,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.201061,4.735415,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.286657,2.337138,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,41.084839,2.801404,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.284409,2.338494,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,46.324585,6.228617,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.288139,2.337068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.118664,2.146155,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.547485,3.800237,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,44.894053,2.619423,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,42.5474,3.800205,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/15,45.206554,4.735019,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547614,3.800098,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.923531,2.6554,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.119156,2.145968,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,46.819977,5.030664,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.544438,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.544567,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.546364,3.79857,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.54461,3.799908,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547786,3.800079,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.123344,2.147387,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.285908,2.337282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.893023,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.113093,2.142282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.893367,2.619495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.894011,2.618906,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.20636,4.734083,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.88042,5.308538,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.12038,2.145426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.893281,2.619206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547668,3.797022,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.098931,2.142197,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.203293,4.735746,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.099017,2.142186,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.20295,4.735275,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547786,3.800026,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.204494,4.734377,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.544524,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.124329,2.134104,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547915,3.799905,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.893796,2.61912,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547528,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.548129,3.799951,UNICEF,,Cash Transfers,CC,Beneficiary Interview
